permit_date,status,closed_date,store_name,address,phone,latitude,longitude,multi_use,total_area
2011-07-22,영업/정상,,씨유 동소문중앙점,서울특별시 성북구 아리랑로5길 12-3 (동소문동7가),,454938.529810296,201204.963457582,N,3.3
2022-04-18,영업/정상,,씨유(CU)성신돈암점,"서울특별시 성북구 아리랑로 16, 1층 102호 (동선동4가)",,454658.210922524,201389.393007427,N,3.3
2012-05-03,영업/정상,,씨유 성북종암점,서울특별시 성북구 종암로 29 (종암동),02  927 7758,454508.901863913,203104.711247782,N,15.0
2024-05-31,영업/정상,,씨유 길음삼양로점,"서울특별시 성북구 삼양로 76, 지상1층 (길음동)",,456418.498556562,201943.687268532,N,7.0
2024-09-10,영업/정상,,씨유 정릉위너스점,"서울특별시 성북구 솔샘로 102, 정릉 이 편한세상 상가201동 202호 (정릉동)",,456979.339531858,200729.861727438,N,88.0
2019-08-13,영업/정상,,씨유성북센터피스점,"서울특별시 성북구 숭인로 50, 142동 2104호 (길음동, 래미안길음센터피스)",,456539.190686079,202337.783038524,N,6.6
2018-01-12,영업/정상,,씨유 보문부강점,"서울특별시 성북구 보문로29길 17, 백제빌딩 1층 (보문동2가)",02  927 6667,453885.512398186,201454.659225356,N,10.0
2017-12-22,영업/정상,,씨유 돈암시장점,서울특별시 성북구 보문로40길 29 (동소문동5가),,454419.826521039,201268.889626334,N,9.0
2018-07-25,영업/정상,,씨유(CU),"서울특별시 성북구 솔샘로1길 19, 그린존 B101호 (정릉동)",,456219.797491714,200279.459422208,N,9.9
2014-04-04,영업/정상,,씨유편의점종암행복점,서울특별시 성북구 종암로5길 29 (종암동),02  926 4626,454640.897369819,202955.355601996,N,4.32
2014-07-22,영업/정상,,씨유 월곡키스트점,서울특별시 성북구 월곡로18길 10 (하월곡동),0232927717,455468.005906336,203643.668718613,N,3.06
2017-10-25,영업/정상,,씨유돈암삼성점,"서울특별시 성북구 동소문로 190, 104호 (돈암동)",,455173.18256561,201881.760684068,N,6.6
2018-07-11,영업/정상,,(CU)씨유정릉센터점,"서울특별시 성북구 정릉로38마길 29, 우성아파트상가1동 상가1동 101~104호 (정릉동)",,455410.800040067,201327.418241891,N,6.6
2022-03-17,영업/정상,,씨유 석관늘푸른에버그린점,"서울특별시 성북구 한천로69길 17, 1층 (석관동)",,456182.402718485,205589.472840447,N,6.6
2022-03-30,영업/정상,,씨유 안암행복점,"서울특별시 성북구 안암로9가길 14, 1층 (안암동4가)",,453158.666975074,202170.913305744,N,2.0
2019-12-11,영업/정상,,씨유 장위퍼스트하이,"서울특별시 성북구 한천로 713, 상가514동 1층 103,104호 (장위동)",,457527.065931978,204479.769245617,N,3.3
2016-06-09,영업/정상,,씨유월곡동아점,서울특별시 성북구 장월로1길 47 (상월곡동),,455986.547166597,203973.23418677,N,45.0
2018-04-16,영업/정상,,씨유 성북종암파크점,"서울특별시 성북구 종암로19길 7, 1층 (종암동)",,455119.576408015,202964.017087364,N,6.6
2024-01-05,영업/정상,,씨유(CU)성북종암점,"서울특별시 성북구 종암로10길 11, 1층 (종암동)",,454858.694211413,203144.68912253,N,3.3
2024-07-11,영업/정상,,씨유 길음역점,"서울특별시 성북구 길음로 11, 상가B72호 (길음동, 길음역롯데캐슬트윈골드아파트)",,455713.244570106,201973.88683884,N,7.0
2022-03-21,영업/정상,,씨유(CU)보문리슈빌점,"서울특별시 성북구 보문로26길 6, 1층 (보문동1가)",,453795.391377445,201623.716278769,N,3.3
2023-05-30,영업/정상,,씨유 성신리더스점,"서울특별시 성북구 동소문로 89, 보미리즌빌 1층 102호 (동소문동6가)",,454483.588643704,201294.859107786,N,3.3
2023-05-18,영업/정상,,씨유(CU) 길음센터피스점,"서울특별시 성북구 동소문로47길 12, 1층 (길음동)",,456293.019075366,202496.976175537,N,1.0
2020-02-06,영업/정상,,씨유성북점,"서울특별시 성북구 성북로8길 4, 성일빌딩 1층 (성북동)",02  747 4634,454263.650762698,200314.25744795,N,6.6
2020-04-24,영업/정상,,씨유월곡대로점,"서울특별시 성북구 종암로 182-1, 1층 (하월곡동)",,455981.322689773,202718.49271875,N,3.3
2020-04-16,영업/정상,,씨유 장위베스트점,"서울특별시 성북구 장위로28길 41, 우현교회 1층 (장위동)",,456649.557698717,204128.074204882,N,1.0
2020-05-19,영업/정상,,씨유 장위하트점,"서울특별시 성북구 장위로16길 49, 1층 (장위동)",,456637.710668953,203594.425547659,N,3.3
2024-04-17,영업/정상,,씨유월곡동덕여대점,서울특별시 성북구 화랑로 115-27 (하월곡동),,455828.352155578,203795.863887045,N,3.0
2024-03-27,영업/정상,,씨유 정릉풍림점,"서울특별시 성북구 솔샘로25길 28, 1동 1층 109호 (정릉동, 정릉풍림아이원)",,457360.617372111,200575.420521471,N,46.0
2023-03-22,영업/정상,,씨유종암오거리점,"서울특별시 성북구 종암로27길 25-4, K빌딩 1층 (종암동)",,455577.052598888,202672.464566046,N,3.3
2023-02-10,영업/정상,,씨유 월곡씨티원점,"서울특별시 성북구 오패산로3길 164, 1층 (하월곡동)",,456420.068799884,202849.315509152,N,6.6
2021-10-20,영업/정상,,씨유 석계본점,"서울특별시 성북구 한천로78길 71, 선우빌딩 1층 (석관동)",,456802.944443279,205663.26961094,N,6.6
2021-08-26,영업/정상,,씨유성북삼선점,"서울특별시 성북구 삼선교로16길 48, 2층 (삼선동2가)",0260126209,453761.693315087,200886.009939528,N,3.3
2020-08-13,영업/정상,,씨유보문파크점,"서울특별시 성북구 보문사길 111, 제상가동 제지하7층 제2호 (보문동6가, 보문파크뷰자이)",,453092.434673285,201562.571790335,N,6.6
2020-08-13,영업/정상,,씨유 길음위브점,"서울특별시 성북구 길음로13길 24, 뉴타운프라자상가 B1층 03호 (길음동)",,456272.261670237,201621.331749529,N,10.0
2020-07-13,영업/정상,,씨유 길음푸르지오점,"서울특별시 성북구 길음로 103, 대우상가 상가동 1층 105,106호 (길음동)",,456504.561867278,201517.385329678,N,6.6
2024-01-03,영업/정상,,씨유(CU)정릉솔샘점,"서울특별시 성북구 솔샘로4길 30, 포도빌 101동 1층 1호 (정릉동)",,456244.719113261,200495.81367428,N,0.0
2021-06-23,영업/정상,,씨유 성북돈암점,"서울특별시 성북구 정릉로 402-9, 범양아파트 상가동 상가동 제1층 105호 (돈암동)",,455668.405695422,202403.554505565,N,3.3
2022-11-25,영업/정상,,씨유 우리아이들성북점,"서울특별시 성북구 동소문로46길 10, 1층 (하월곡동)",,456065.671970878,202518.375589119,N,3.3
2021-09-02,영업/정상,,씨유 상월곡점,서울특별시 성북구 화랑로21길 65 (상월곡동),,456305.466364927,204542.851983586,N,3.3
2022-10-19,영업/정상,,씨유 길음타운점,"서울특별시 성북구 길음로 33, 상가A동 지2층 8호 (길음동, 길음뉴타운)",,456137.102062808,201514.970976778,N,60.47
2021-04-19,영업/정상,,씨유성북석관점,"서울특별시 성북구 한천로76길 30, 고향빌딩 1층 101호 (석관동)",,456536.753025763,205619.472933637,N,6.6
2022-11-08,영업/정상,,씨유 안암용문점,"서울특별시 성북구 보문로26길 83-2, 1층 (안암동1가)",,453977.611135017,201987.052717406,N,6.6
2020-09-23,영업/정상,,씨유 장위으뜸점,"서울특별시 성북구 장월로8길 42, 1층 (장위동)",,456446.667149474,204347.542916355,N,3.3
2020-09-25,영업/정상,,씨유 정릉역점,"서울특별시 성북구 정릉로26길 59, 1층 (정릉동)",,455612.353535639,201092.982518405,N,6.6
2022-08-04,영업/정상,,씨유 삼선중앙점,"서울특별시 성북구 보문로31길 6, 1층 (삼선동5가)",,454050.630980242,201365.902450139,N,9.9
2022-08-22,영업/정상,,씨유 성북본점,"서울특별시 성북구 성북로 76, 1층 (성북동)",,454577.889305528,199972.889954824,N,3.3
2023-11-28,영업/정상,,씨유 고대안암점,"서울특별시 성북구 개운사1길 8, 삼정빌딩 1층 (안암동5가)",,453814.241254496,202485.134084297,N,3.3
2022-05-10,영업/정상,,씨유(CU) 성북보문점,"서울특별시 성북구 지봉로24길 42, 1층 (보문동5가)",,453441.182953824,201672.114260373,N,3.3
2020-11-26,영업/정상,,씨유 종암SK2차점,"서울특별시 성북구 종암로24길 35, 1층 상가 101,102호 (종암동, 종암2차 SK VIEW)",,455494.839200286,203002.648134708,N,3.3
2025-02-13,영업/정상,,씨유 정릉베스티점,"서울특별시 성북구 북악산로1길 25, 제지층 01호 (정릉동, 현대로얄빌라)",,455216.359395367,200437.553595927,N,3.3
2024-11-20,영업/정상,,씨유 보문중앙점,"서울특별시 성북구 보문로13가길 15, 지상1층 (보문동7가)",,453158.825438589,201792.95840263,N,3.3
2022-03-25,영업/정상,,씨유(CU)평창낙천대점,"서울특별시 종로구 평창문화로 140, 상가동 지하1층 1,2호 (평창동, 롯데아파트낙천대)",,456311.979491953,197783.155321969,N,6.6
2022-01-27,영업/정상,,씨유 종로명륜2가점,"서울특별시 종로구 창경궁로 255, 1층 (명륜2가)",,453560.115981456,199920.139694741,N,3.3
2019-10-08,영업/정상,,씨유 콘코디언점,"서울특별시 종로구 새문안로 76, 금호아시아나본관 지하1층 B107호 (신문로1가)",,451938.115260325,197557.974849131,N,6.6
2024-01-15,영업/정상,,씨유 도렴빌딩점,"서울특별시 종로구 새문안로5길 37, 도렴빌딩 지하1층 제5호 (도렴동)",,452368.519288991,197650.653736722,N,3.0
2024-07-24,영업/정상,,씨유 삼청점,"서울특별시 종로구 삼청로 68, 안송빌딩 지상 1층 (화동)",,453260.691369535,198286.187157832,N,3.3
2024-01-10,영업/정상,,씨유(CU) 종로광장시장점,"서울특별시 종로구 청계천로 215-1, 지상 1층 (종로5가)",,451952.472945436,200069.999811961,N,6.0
2024-08-07,영업/정상,,씨유 홍대대학로캠퍼스점,"서울특별시 종로구 대학로 57, 홍익대학교대학로캠퍼스 지상 1층 (연건동)",,452693.724315983,200059.357458161,N,3.3
2017-01-20,영업/정상,,씨유 경희궁3단지점,"서울특별시 종로구 사직로8길 34, 경희궁의아침 3단지 지상 1층 101, 102, 133호 (내수동)",,452366.613899898,197465.223921125,N,3.3
2023-09-06,영업/정상,,씨유 수유그린점,"서울특별시 강북구 한천로143길 34-30, 1층 (수유동)",,459900.285008859,201996.14375301,N,3.3
2019-03-29,영업/정상,,씨유(CU)광산사거리 1호점,"서울특별시 강북구 한천로 1097, 1층 (수유동)",,460126.611447471,201837.789690136,N,3.3
2019-02-01,영업/정상,,씨유미아스타점,"서울특별시 강북구 도봉로67길 36, 1층 (미아동)",02 9804754,458650.128957995,201902.44621515,N,6.6
2018-12-27,영업/정상,,씨유강북신성점,"서울특별시 강북구 도봉로24길 8, 신성빌딩 1층 (미아동)",,457445.981357192,202544.522540284,N,3.3
2024-09-12,영업/정상,,씨유 강북센터피스점,"서울특별시 강북구 숭인로 53, 1층 (미아동)",,456707.449073944,202360.45014713,N,3.3
2019-08-09,영업/정상,,씨유 강북인수점,"서울특별시 강북구 인수봉로 290, 1층 (수유동)",,460244.229480436,200902.161113986,N,3.0
2019-07-29,영업/정상,,씨유 수유빌리지점,"서울특별시 강북구 삼양로117길 14, 1층 (수유동)",02  999 7040,460149.245432802,201294.595499154,N,3.3
2019-07-22,영업/정상,,씨유 미아율곡점,"서울특별시 강북구 오패산로52길 65, 지하1층 (미아동)",,458158.072132535,202775.526636585,N,4.0
2019-05-16,영업/정상,,씨유 419사거리점,"서울특별시 강북구 삼양로139길 8, 1층 (우이동)",02  902 9990,460782.784671112,201106.110787842,N,5.0
2019-06-24,영업/정상,,씨유 미아은혜점,"서울특별시 강북구 삼양로 285, 1층 (수유동)",,458513.824003999,201495.993282675,N,3.0
2019-06-07,영업/정상,,씨유(CU) 우이상아점,"서울특별시 강북구 삼양로159길 29, 1층 101호 (우이동, 상아그린맨션)",,461733.011414969,201003.049968541,N,6.6
2023-06-14,영업/정상,,씨유 북서울꿈의숲점,"서울특별시 강북구 월계로 187, 1층 (번동)",,457621.198120537,203920.882629874,N,6.6
2023-06-29,영업/정상,,씨유 미아동부센트레빌점,"서울특별시 강북구 숭인로7길 28, 미아 동부센트레빌 101호 (미아동)",,456792.018736677,202108.141652033,N,3.3
2023-06-29,영업/정상,,씨유 미아마인점,"서울특별시 강북구 인수봉로 57, 1층 (미아동)",,458072.568495043,201008.546335564,N,10.0
2023-06-22,영업/정상,,씨유 우이푸르지오점,"서울특별시 강북구 삼양로149길 38, 1층 (우이동)",,461352.318556468,200954.949101029,N,3.3
2019-05-30,영업/정상,,씨유 강북번우점,"서울특별시 강북구 덕릉로42길 22, 1층 (번동)",,459099.673457357,202736.162220502,N,6.6
2019-04-16,영업/정상,,씨유 국립재활원점,"서울특별시 강북구 인수봉로67길 25, 1층 (수유동)",,459703.174929043,200850.742477462,N,3.3
2019-02-22,영업/정상,,씨유 수유로점,"서울특별시 강북구 수유로 76, 1층 (수유동)",02  900 2462,459310.479248634,201867.011688682,N,3.0
2024-01-10,영업/정상,,씨유(CU) 광산사거리점,"서울특별시 강북구 한천로150길 16, 1층 (수유동)",,460108.899759692,202009.110299486,N,6.6
2025-04-03,영업/정상,,씨유 미아진영점,"서울특별시 강북구 솔샘로 216, 진영빌딩 1층 (미아동)",,457500.310684517,201403.43402905,,
2024-07-23,영업/정상,,씨유 미아폴라리스점,"서울특별시 강북구 솔매로 92, 1층 (미아동)",,458093.797874237,201911.827104101,N,7.0
2022-04-01,영업/정상,,씨유 강북번동점,서울특별시 강북구 도봉로 370 (번동),,459737.258438807,202417.224453008,N,3.3
2019-11-19,영업/정상,,씨유 미아해링턴점,"서울특별시 강북구 오현로 45, 103동 1층 3-1,3-2호 (미아동, 꿈의숲 효성해링턴플레이스)",,457353.848565416,202969.724087593,N,6.6
2019-11-18,영업/정상,,씨유 미아엄마손점,"서울특별시 강북구 삼양로19길 74, 삼각산아이원아파트 402동 1층 104, 105호 (미아동)",,457122.142646519,201617.336643593,N,6.6
2011-06-21,영업/정상,,씨유수유행복점,서울특별시 강북구 4.19로1길 16 (수유동),02  900 5571,460544.416975982,201113.550566503,N,6.6
2009-06-15,영업/정상,,씨유 미아대양,"서울특별시 강북구 도봉로 132 (미아동,(도봉로 132))",02  985 7440,457602.883029765,202465.812670189,N,6.0
2014-07-30,영업/정상,,씨유 수유계성점,서울특별시 강북구 노해로35길 61 (수유동),,460608.440547954,201882.21346997,N,9.0
2013-09-23,영업/정상,,씨유 미아역점,"서울특별시 강북구 솔매로 134, 1층 (미아동)",,458222.165177908,202318.061027876,N,5.0
2016-10-19,영업/정상,,씨유 우이하이츠점,"서울특별시 강북구 인수봉로61길 18, 1층 101호 (수유동, 참하우스토리)",,459568.834385524,201050.79199974,N,5.0
2017-10-20,영업/정상,,씨유(CU) 미아 캐슬점,"서울특별시 강북구 오패산로30길 76, 1층 (미아동)",02  987 6624,457127.751665719,203046.705741171,N,10.0
2017-10-26,영업/정상,,씨유(cu)미아 행복점,"서울특별시 강북구 도봉로38길 10, 1층 (미아동)",,457805.004228258,202430.408970546,N,3.3
2017-04-10,영업/정상,,씨유 수유베니키아점,"서울특별시 강북구 한천로 1163, 1층 (수유동)",,460577.685936257,201331.458324197,N,3.3
2014-12-16,영업/정상,,씨유 수유희망점,"서울특별시 강북구 삼각산로28길 37, 1층 (수유동)",,459664.557055205,201704.492728077,N,5.0
2024-04-22,영업/정상,,씨유 가오리사거리점,"서울특별시 강북구 삼각산로22길 2, 1층 (수유동)",,459794.640749453,201404.015102187,N,3.3
2024-05-20,영업/정상,,씨유 수유대원점,"서울특별시 강북구 수유로12길 51, 1층 101호 (수유동)",,458920.887700219,201846.507341707,N,3.3
2024-03-27,영업/정상,,씨유 미아행운점,"서울특별시 강북구 도봉로33길 10, 1층 (미아동)",,457704.312833634,202341.130588779,N,3.3
2024-05-13,영업/정상,,씨유 미아미아점,"서울특별시 강북구 월계로7길 48, 1층 (미아동)",,456650.86838396,202908.788613887,N,7.0
